CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
2546,2287.486277,1.0,0.0,0.0,0.0,2705.094894,0.0,0.0,0.0,0.166667,1,0,3000.0,341.751466,327.277488,0.0,6
2660,433.979083,0.545455,0.0,0.0,0.0,2779.963478,0.0,0.0,0.0,0.166667,4,0,1500.0,1596.987626,187.596016,0.083333,12
2688,251.151609,0.363636,0.0,0.0,0.0,1084.813197,0.0,0.0,0.0,0.166667,4,0,1200.0,3597.140559,308.399887,0.333333,12
2692,851.278168,0.727273,0.0,0.0,0.0,2037.036785,0.0,0.0,0.0,0.166667,3,0,3000.0,4998.620598,282.771821,0.111111,12
2734,1738.553751,1.0,0.0,0.0,0.0,90.195376,0.0,0.0,0.0,0.166667,3,0,1800.0,440.33622,581.499966,0.0,12
2748,4420.564706,1.0,0.0,0.0,0.0,310.00809,0.0,0.0,0.0,0.166667,2,0,5000.0,1096.636052,1313.966224,0.0,12
2886,1163.135011,1.0,0.0,0.0,0.0,884.506039,0.0,0.0,0.0,0.166667,6,0,1200.0,222.485191,420.701352,0.0,12
2920,70.976464,1.0,0.0,0.0,0.0,1880.659305,0.0,0.0,0.0,0.166667,2,0,1000.0,1860.536797,69.470274,0.181818,12
3026,2767.251585,1.0,0.0,0.0,0.0,993.847669,0.0,0.0,0.0,0.166667,2,0,6000.0,790.443616,613.432586,0.0,12
3100,1950.956894,0.833333,0.0,0.0,0.0,2844.307484,0.0,0.0,0.0,0.166667,2,0,3000.0,300.71395,405.461471,0.0,6
3120,1216.704733,0.727273,0.0,0.0,0.0,2902.295257,0.0,0.0,0.0,0.166667,2,0,3000.0,2345.798153,415.361186,0.125,12
3122,716.017731,1.0,0.0,0.0,0.0,3943.873219,0.0,0.0,0.0,0.166667,4,0,12000.0,232.136896,267.035943,0.0,12
3182,1064.473728,1.0,0.0,0.0,0.0,904.682287,0.0,0.0,0.0,0.166667,6,0,1200.0,1769.702541,410.402406,0.0,12
3188,2461.015559,0.636364,0.0,0.0,0.0,308.497698,0.0,0.0,0.0,0.166667,2,0,6500.0,8328.730628,982.558921,0.142857,12
3200,266.475852,0.272727,0.0,0.0,0.0,1560.735908,0.0,0.0,0.0,0.166667,2,0,1500.0,792.623374,226.586503,0.0,12
3316,2589.500085,1.0,0.0,0.0,0.0,2529.709392,0.0,0.0,0.0,0.166667,4,0,5000.0,1647.938923,687.719999,0.0,12
3318,2556.292783,1.0,0.0,0.0,0.0,226.369362,0.0,0.0,0.0,0.166667,2,0,6000.0,1311.010857,841.880535,0.0,12
3338,1026.201421,1.0,0.0,0.0,0.0,244.88819,0.0,0.0,0.0,0.166667,2,0,1200.0,440.519737,320.383825,0.0,12
3344,1243.734425,1.0,0.0,0.0,0.0,306.3199,0.0,0.0,0.0,0.166667,3,0,1500.0,635.639502,342.273932,0.0,12
3352,1062.752143,1.0,0.0,0.0,0.0,496.76383,0.0,0.0,0.0,0.166667,3,0,1200.0,720.3446,369.566083,0.0,12
3402,535.927055,1.0,0.0,0.0,0.0,562.957567,0.0,0.0,0.0,0.166667,2,0,1200.0,598.924595,306.059548,0.0,12
3432,2489.057383,1.0,0.0,0.0,0.0,1668.403386,0.0,0.0,0.0,0.166667,2,0,3000.0,1209.422549,708.562869,0.0,12
3486,5570.18253,1.0,0.0,0.0,0.0,2744.808962,0.0,0.0,0.0,0.166667,3,0,6000.0,1748.960475,1291.809944,0.0,12
3526,929.473356,1.0,0.0,0.0,0.0,1335.247069,0.0,0.0,0.0,0.166667,3,0,6000.0,430.236948,236.775013,0.0,12
3534,221.810125,0.727273,0.0,0.0,0.0,903.684584,0.0,0.0,0.0,0.166667,2,0,500.0,662.179022,168.6205,0.166667,12
3552,2669.160638,1.0,0.0,0.0,0.0,142.141325,0.0,0.0,0.0,0.166667,2,0,3000.0,642.777061,1122.076137,0.0,12
3656,2088.285449,1.0,0.0,0.0,0.0,1110.062064,0.0,0.0,0.0,0.166667,2,0,6000.0,476.667426,567.622744,0.0,12
3674,575.662861,0.545455,0.0,0.0,0.0,3628.692831,0.0,0.0,0.0,0.166667,3,0,3000.0,4582.535303,367.256442,0.5,12
3726,1734.688041,1.0,0.0,0.0,0.0,158.851964,0.0,0.0,0.0,0.166667,2,0,1800.0,363.842433,612.656741,0.0,12
3744,561.157673,1.0,0.0,0.0,0.0,244.504364,0.0,0.0,0.0,0.166667,4,0,1500.0,456.999782,266.673655,0.0,12
3748,437.609832,1.0,0.0,0.0,0.0,1340.127945,0.0,0.0,0.0,0.166667,3,0,1200.0,1569.501192,156.935733,0.090909,12
3774,1226.152097,1.0,0.0,0.0,0.0,275.602351,0.0,0.0,0.0,0.166667,5,0,1200.0,797.029627,1026.510864,0.0,12
3932,6930.14958,1.0,0.0,0.0,0.0,1710.197063,0.0,0.0,0.0,0.166667,2,0,7500.0,1915.638655,1787.885357,0.0,12
3968,608.422266,0.636364,0.0,0.0,0.0,2338.86519,0.0,0.0,0.0,0.166667,2,0,4000.0,600.277524,369.688294,0.0,12
4122,2305.006202,1.0,0.0,0.0,0.0,370.248624,0.0,0.0,0.0,0.166667,2,0,2500.0,624.147899,699.416582,0.0,12
4130,784.897871,1.0,0.0,0.0,0.0,312.283682,0.0,0.0,0.0,0.166667,3,0,1600.0,287.326954,269.699364,0.0,12
4140,0.271854,0.333333,0.0,0.0,0.0,954.026786,0.0,0.0,0.0,0.166667,3,0,1200.0,2858.138216,7.221665,1.0,6
4198,1380.728565,1.0,0.0,0.0,0.0,126.637116,0.0,0.0,0.0,0.166667,3,0,1500.0,279.782836,515.444012,0.0,12
4256,302.091029,0.818182,0.0,0.0,0.0,3688.086261,0.0,0.0,0.0,0.166667,8,0,2000.0,4032.526313,87.872257,0.1,12
4280,950.717606,0.909091,0.0,0.0,0.0,1304.763283,0.0,0.0,0.0,0.166667,3,0,1500.0,1441.710359,263.781591,0.0,12
4304,1440.568286,1.0,0.0,0.0,0.0,56.461898,0.0,0.0,0.0,0.166667,2,0,1500.0,474.645124,548.86868,0.0,12
4352,364.150125,1.0,0.0,0.0,0.0,1382.98498,0.0,0.0,0.0,0.166667,2,0,3000.0,2050.337787,188.947534,0.0,12
4482,859.07875,1.0,0.0,0.0,0.0,909.986628,0.0,0.0,0.0,0.166667,2,0,3500.0,1408.880515,244.822266,0.0,12
4544,920.095743,1.0,0.0,0.0,0.0,2926.134036,0.0,0.0,0.0,0.166667,4,0,4500.0,989.548331,1165.762987,0.272727,12
4564,61.463647,0.166667,0.0,0.0,0.0,989.053104,0.0,0.0,0.0,0.166667,2,0,1200.0,0.0,,0.0,6
4578,1191.749595,1.0,0.0,0.0,0.0,1242.647518,0.0,0.0,0.0,0.166667,2,0,2500.0,387.341388,352.084649,0.0,12
4748,47.783061,0.181818,0.0,0.0,0.0,545.183508,0.0,0.0,0.0,0.166667,2,0,3000.0,0.0,,0.0,12
4752,54.567517,1.0,0.0,0.0,0.0,207.390596,0.0,0.0,0.0,0.166667,4,0,3000.0,276.975673,161.150923,0.25,12
4810,3197.652201,1.0,0.0,0.0,0.0,4179.249342,0.0,0.0,0.0,0.166667,2,0,5000.0,6103.93835,759.570108,0.083333,12
4830,1126.942655,1.0,0.0,0.0,0.0,86.437024,0.0,0.0,0.0,0.166667,2,0,1200.0,353.897911,231.575224,0.0,12
4844,393.700868,1.0,0.0,0.0,0.0,673.644618,0.0,0.0,0.0,0.166667,3,0,1000.0,319.088414,185.010395,0.0,12
4852,1869.63255,1.0,0.0,0.0,0.0,1897.993012,0.0,0.0,0.0,0.166667,4,0,2000.0,454.348175,452.597945,0.0,12
4908,1527.644591,1.0,0.0,0.0,0.0,210.417767,0.0,0.0,0.0,0.166667,3,0,1700.0,540.406147,508.668881,0.0,12
4912,844.022439,1.0,0.0,0.0,0.0,1125.228876,0.0,0.0,0.0,0.166667,3,0,2500.0,535.604592,237.229776,0.0,12
4956,18.400472,0.166667,0.0,0.0,0.0,186.853063,0.0,0.0,0.0,0.166667,1,0,,9.040017,14.418723,0.0,6
4980,1630.620638,1.0,0.0,0.0,0.0,381.541722,0.0,0.0,0.0,0.166667,2,0,2100.0,1117.714796,459.782873,0.0,12
5062,5608.513514,1.0,0.0,0.0,0.0,4362.927953,0.0,0.0,0.0,0.166667,5,0,11000.0,1648.391392,1222.355238,0.0,12
5098,1273.731635,1.0,0.0,0.0,0.0,534.228453,0.0,0.0,0.0,0.166667,3,0,1500.0,755.520686,568.672226,0.0,12
5224,3214.579198,1.0,0.0,0.0,0.0,2322.566457,0.0,0.0,0.0,0.166667,3,0,4000.0,2232.66712,748.463466,0.0,12
5322,1139.648949,1.0,0.0,0.0,0.0,73.875442,0.0,0.0,0.0,0.166667,2,0,1200.0,298.183864,443.597884,0.0,12
5690,1368.906278,1.0,0.0,0.0,0.0,5809.802917,0.0,0.0,0.0,0.166667,8,0,6000.0,322.580506,419.059837,0.0,12
5750,1694.655764,1.0,0.0,0.0,0.0,58.373936,0.0,0.0,0.0,0.166667,2,0,1700.0,258.425485,4454.428552,0.0,12
5814,1912.691045,0.666667,0.0,0.0,0.0,9553.955906,0.0,0.0,0.0,0.166667,1,0,10000.0,19998.38969,637.003067,0.5,6
5852,543.350448,0.545455,0.0,0.0,0.0,3493.29196,0.0,0.0,0.0,0.166667,8,0,6000.0,7158.478105,612.399286,0.285714,12
5866,8787.333948,1.0,0.0,0.0,0.0,7446.549595,0.0,0.0,0.0,0.166667,2,0,12000.0,1919.111579,3017.638941,0.0,12
5874,3014.625246,1.0,0.0,0.0,0.0,1143.763365,0.0,0.0,0.0,0.166667,2,0,6500.0,1023.016247,938.580888,0.0,12
5886,3074.49082,1.0,0.0,0.0,0.0,3382.232089,0.0,0.0,0.0,0.166667,2,0,4000.0,3249.404994,695.004032,0.0,12
5950,521.38404,0.909091,0.0,0.0,0.0,1001.605022,0.0,0.0,0.0,0.166667,3,0,1150.0,1220.262003,146.169349,0.1,12
6014,1794.531623,1.0,0.0,0.0,0.0,1050.199464,0.0,0.0,0.0,0.166667,5,0,2500.0,2562.51109,527.259216,0.083333,12
6068,3541.960207,1.0,0.0,0.0,0.0,1853.517071,0.0,0.0,0.0,0.166667,2,0,4000.0,789.692304,941.569,0.0,12
6084,1121.068043,1.0,0.0,0.0,0.0,56.461201,0.0,0.0,0.0,0.166667,3,0,1200.0,236.09244,351.184105,0.0,12
6100,444.021111,0.545455,0.0,0.0,0.0,1101.192457,0.0,0.0,0.0,0.166667,3,0,1000.0,191.491371,243.991341,0.0,12
6146,31.997904,0.333333,0.0,0.0,0.0,136.755929,0.0,0.0,0.0,0.166667,1,0,500.0,0.0,,0.0,6
6184,1304.460033,1.0,0.0,0.0,0.0,78.763096,0.0,0.0,0.0,0.166667,2,0,1500.0,395.136073,368.588193,0.0,12
6206,1644.123638,1.0,0.0,0.0,0.0,830.132133,0.0,0.0,0.0,0.166667,3,0,2500.0,333.114672,352.392567,0.0,12
6210,1603.991792,1.0,0.0,0.0,0.0,73.24187,0.0,0.0,0.0,0.166667,2,0,1700.0,437.134508,673.208585,0.0,12
6224,1383.161918,1.0,0.0,0.0,0.0,55.212259,0.0,0.0,0.0,0.166667,2,0,1500.0,276.630198,504.836908,0.0,12
6268,3155.155315,1.0,0.0,0.0,0.0,147.664311,0.0,0.0,0.0,0.166667,2,0,3500.0,975.901669,949.523933,0.0,12
6280,249.489629,0.181818,0.0,0.0,0.0,3689.517625,0.0,0.0,0.0,0.166667,8,0,6000.0,0.0,,0.0,12
6330,40.764223,0.545455,0.0,0.0,0.0,1374.929089,0.0,0.0,0.0,0.166667,2,0,1200.0,2232.23212,43.653577,0.0,12
6564,164.51282,0.333333,0.0,0.0,0.0,145.563558,0.0,0.0,0.0,0.166667,1,0,1200.0,1055.203377,18.900471,0.0,6
6576,1929.069939,1.0,0.0,0.0,0.0,973.827667,0.0,0.0,0.0,0.166667,2,0,2500.0,786.014779,513.327849,0.0,12
6612,10131.00055,1.0,0.0,0.0,0.0,3330.326162,0.0,0.0,0.0,0.166667,5,0,14500.0,4056.944212,2592.311811,0.0,12
6724,623.955961,0.818182,0.0,0.0,0.0,2119.702403,0.0,0.0,0.0,0.166667,3,0,1200.0,1838.851003,174.872521,0.25,12
6854,50.302615,0.636364,0.0,0.0,0.0,575.797773,0.0,0.0,0.0,0.166667,2,0,500.0,511.341658,186.033645,0.0,12
6942,1029.111236,0.909091,0.0,0.0,0.0,1097.380897,0.0,0.0,0.0,0.166667,4,0,1200.0,0.0,,0.0,12
6974,212.25194,1.0,0.0,0.0,0.0,310.679119,0.0,0.0,0.0,0.166667,3,0,300.0,332.528057,193.718315,0.083333,12
7018,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2,0,3200.0,1065.426905,1412.648089,0.0,12
7020,81.584711,0.272727,0.0,0.0,0.0,2985.300006,0.0,0.0,0.0,0.166667,5,0,9500.0,116.569033,164.692136,0.0,12
7072,13.027653,0.272727,0.0,0.0,0.0,411.480832,0.0,0.0,0.0,0.166667,2,0,1200.0,421.803076,27.864982,0.0,12
7096,1308.786637,1.0,0.0,0.0,0.0,99.670323,0.0,0.0,0.0,0.166667,2,0,1500.0,528.262752,344.758313,0.0,12
7132,1044.878512,1.0,0.0,0.0,0.0,168.888837,0.0,0.0,0.0,0.166667,2,0,1200.0,348.658967,269.844517,0.0,12
7176,2666.147576,1.0,0.0,0.0,0.0,2704.302935,0.0,0.0,0.0,0.166667,2,0,3000.0,592.958317,807.751154,0.0,12
7178,8038.893195,1.0,0.0,0.0,0.0,197.915586,0.0,0.0,0.0,0.166667,8,0,9000.0,3569.182969,43132.72823,0.0,12
7198,1427.949491,1.0,0.0,0.0,0.0,617.736537,0.0,0.0,0.0,0.166667,2,0,1800.0,2163.873958,329.166007,0.083333,12
7210,10871.08518,1.0,0.0,0.0,0.0,4822.559803,0.0,0.0,0.0,0.166667,3,0,18000.0,2735.624602,2595.765441,0.0,12
7232,964.386954,1.0,0.0,0.0,0.0,1852.449594,0.0,0.0,0.0,0.166667,4,0,3200.0,5586.40448,5766.252183,0.166667,12
7256,645.181409,0.636364,0.0,0.0,0.0,2014.386387,0.0,0.0,0.0,0.166667,2,0,1400.0,2185.891694,436.135143,0.0,12
7268,2743.221459,1.0,0.0,0.0,0.0,776.01291,0.0,0.0,0.0,0.166667,2,0,3000.0,668.207015,934.308332,0.0,12
7274,3063.017462,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3,0,5500.0,757.537513,891.059927,0.0,12
7306,2666.903576,1.0,0.0,0.0,0.0,779.396921,0.0,0.0,0.0,0.166667,2,0,3000.0,661.437579,768.949382,0.0,12
7332,356.669878,0.909091,0.0,0.0,0.0,390.549563,0.0,0.0,0.0,0.166667,2,0,1200.0,1936.324445,117.244717,0.285714,12
7352,1096.994956,1.0,0.0,0.0,0.0,1148.512914,0.0,0.0,0.0,0.166667,4,0,2500.0,160.482027,404.435634,0.0,12
7358,918.401897,0.454545,0.0,0.0,0.0,3176.804663,0.0,0.0,0.0,0.166667,2,0,3500.0,4404.853578,254.748687,0.0,12
7376,2854.716657,1.0,0.0,0.0,0.0,333.917678,0.0,0.0,0.0,0.166667,2,0,3000.0,712.005753,941.643087,0.0,12
7418,2882.431664,1.0,0.0,0.0,0.0,130.714887,0.0,0.0,0.0,0.166667,2,0,3000.0,608.839527,1240.347359,0.0,12
7444,1922.172543,1.0,0.0,0.0,0.0,1810.839188,0.0,0.0,0.0,0.166667,5,0,2000.0,481.087934,655.365553,0.0,12
7450,2638.45383,1.0,0.0,0.0,0.0,262.082802,0.0,0.0,0.0,0.166667,2,0,2900.0,642.830286,599.508236,0.0,12
7462,5500.316126,1.0,0.0,0.0,0.0,4930.998256,0.0,0.0,0.0,0.166667,6,0,9000.0,10036.80464,1915.072549,0.083333,12
7566,3083.784255,1.0,0.0,0.0,0.0,737.652849,0.0,0.0,0.0,0.166667,2,0,5500.0,1033.581612,746.430888,0.0,12
7680,323.801713,0.333333,0.0,0.0,0.0,1430.485333,0.0,0.0,0.0,0.166667,1,0,1500.0,0.0,,0.0,6
7702,269.966481,0.636364,0.0,0.0,0.0,1579.555134,0.0,0.0,0.0,0.166667,2,0,3000.0,2097.898378,272.284192,0.125,12
7704,6981.281961,1.0,0.0,0.0,0.0,5795.971155,0.0,0.0,0.0,0.166667,3,0,18000.0,6002.538777,1710.932637,0.0,12
7746,1375.427868,1.0,0.0,0.0,0.0,1658.888269,0.0,0.0,0.0,0.166667,2,0,3000.0,474.560258,340.879992,0.0,12
7756,1785.90226,1.0,0.0,0.0,0.0,129.421992,0.0,0.0,0.0,0.166667,4,0,1800.0,287.777315,9294.994141,0.0,12
7824,21.789565,0.333333,0.0,0.0,0.0,273.882354,0.0,0.0,0.0,0.166667,1,0,1200.0,574.484351,30.624751,1.0,6
7844,1084.652647,1.0,0.0,0.0,0.0,37.460952,0.0,0.0,0.0,0.166667,2,0,1200.0,272.517748,277.546713,0.0,12
7896,1054.417866,1.0,0.0,0.0,0.0,239.097147,0.0,0.0,0.0,0.166667,3,0,1200.0,323.486669,362.308201,0.0,12
7928,203.62963,0.454545,0.0,0.0,0.0,589.991614,0.0,0.0,0.0,0.166667,2,0,3000.0,314.842514,185.625798,0.0,12
7976,2333.99188,0.818182,0.0,0.0,0.0,4480.430064,0.0,0.0,0.0,0.166667,2,0,4500.0,725.315868,1138.412302,0.0,12
7982,46.996535,0.272727,0.0,0.0,0.0,2370.681355,0.0,0.0,0.0,0.166667,2,0,3500.0,5679.77259,82.578321,0.0,12
8010,147.180819,0.636364,0.0,0.0,0.0,1843.426883,0.0,0.0,0.0,0.166667,6,0,2600.0,0.0,,0.0,12
8060,285.308422,0.181818,0.0,0.0,0.0,2644.698717,0.0,0.0,0.0,0.166667,7,0,3000.0,248.742811,572.390099,0.0,12
8070,2135.365916,1.0,0.0,0.0,0.0,1884.671403,0.0,0.0,0.0,0.166667,3,0,3000.0,565.655851,659.678948,0.0,12
8074,145.379392,0.727273,0.0,0.0,0.0,79.010936,0.0,0.0,0.0,0.166667,2,0,1000.0,542.489358,156.265479,0.125,12
8098,2377.537394,1.0,0.0,0.0,0.0,2420.59067,0.0,0.0,0.0,0.166667,3,0,5000.0,533.940153,826.56466,0.0,12
8116,367.596554,0.363636,0.0,0.0,0.0,1078.247446,0.0,0.0,0.0,0.166667,5,0,1200.0,274.204055,274.427951,0.0,12
8118,2285.068731,1.0,0.0,0.0,0.0,1173.310874,0.0,0.0,0.0,0.166667,5,0,2500.0,381.672065,1003.265207,0.0,12
8186,536.027158,1.0,0.0,0.0,0.0,1057.951828,0.0,0.0,0.0,0.166667,3,0,1200.0,1326.002237,286.69926,0.0,12
8190,3395.090243,1.0,0.0,0.0,0.0,9071.14623,0.0,0.0,0.0,0.166667,5,0,9000.0,9483.800873,975.830612,0.166667,12
8208,5151.912071,1.0,0.0,0.0,0.0,2873.077058,0.0,0.0,0.0,0.166667,4,0,7000.0,1362.424363,1240.254115,0.0,12
8284,758.188531,1.0,0.0,0.0,0.0,305.653048,0.0,0.0,0.0,0.166667,2,0,1950.0,388.247865,245.555646,0.0,12
8322,1496.580949,1.0,0.0,0.0,0.0,183.230915,0.0,0.0,0.0,0.166667,3,0,1600.0,502.200633,1223.070301,0.0,12
8436,6209.488896,1.0,0.0,0.0,0.0,3674.314806,0.0,0.0,0.0,0.166667,3,0,8500.0,1417.16906,1425.192934,0.0,12
8496,1176.088299,1.0,0.0,0.0,0.0,1106.360593,0.0,0.0,0.0,0.166667,4,0,1200.0,27.832777,7751.321328,0.0,12
8514,2068.865586,1.0,0.0,0.0,0.0,1285.834671,0.0,0.0,0.0,0.166667,2,0,2500.0,607.215424,496.404113,0.0,12
8522,2705.899439,1.0,0.0,0.0,0.0,547.055908,0.0,0.0,0.0,0.166667,2,0,8500.0,1123.974128,654.870661,0.0,12
8576,4688.103434,1.0,0.0,0.0,0.0,357.129377,0.0,0.0,0.0,0.166667,2,0,5000.0,981.149809,2216.590039,0.0,12
8622,2800.848284,1.0,0.0,0.0,0.0,230.345891,0.0,0.0,0.0,0.166667,2,0,3000.0,864.931529,1796.44717,0.0,12
8714,268.82613,0.454545,0.0,0.0,0.0,2793.801452,0.0,0.0,0.0,0.166667,2,0,6000.0,6801.790399,156.159732,1.0,12
8740,1826.387864,1.0,0.0,0.0,0.0,89.176017,0.0,0.0,0.0,0.166667,2,0,2000.0,367.804353,4653.581451,0.0,12
8852,1719.310566,1.0,0.0,0.0,0.0,259.91508,0.0,0.0,0.0,0.166667,2,0,1950.0,458.841298,601.121867,0.0,12
8862,1860.469601,1.0,0.0,0.0,0.0,303.822585,0.0,0.0,0.0,0.166667,2,0,4000.0,560.883507,436.589785,0.0,12
1108,1299.826045,1.0,599.74,524.5,75.24,160.70672,0.25,0.083333,0.166667,0.166667,2,5,1500.0,589.628198,489.936556,0.0,12
1394,99.508886,0.636364,248.72,225.39,23.33,198.923306,0.25,0.166667,0.083333,0.166667,3,3,1500.0,275.248686,100.780063,0.083333,12
2532,3621.70204,1.0,674.73,674.73,0.0,1684.957411,0.25,0.25,0.0,0.166667,8,12,4000.0,1139.058595,1403.477006,0.0,12
2574,1475.485907,1.0,522.68,522.68,0.0,1635.215775,0.25,0.25,0.0,0.166667,4,7,3000.0,265.318943,572.110855,0.0,12
3480,2462.416736,1.0,1207.3,1207.3,0.0,470.529824,0.25,0.25,0.0,0.166667,2,5,2500.0,1609.295692,2571.403534,0.0,12
3860,2007.080218,1.0,75.0,0.0,75.0,1270.19897,0.25,0.0,0.166667,0.166667,4,3,2500.0,453.694102,498.284122,0.0,12
4096,802.274379,0.636364,150.0,0.0,150.0,3714.01114,0.25,0.0,0.25,0.166667,2,3,6000.0,0.0,,0.0,12
5346,465.033038,1.0,247.36,247.36,0.0,5291.769326,0.25,0.25,0.0,0.166667,9,2,8500.0,506.365178,188.551517,0.25,12
5846,95.597121,1.0,101.97,101.97,0.0,97.921034,0.25,0.25,0.0,0.166667,3,3,3000.0,306.960201,174.329733,0.0,12
6174,3766.072756,1.0,64.82,34.96,29.86,298.108645,0.25,0.083333,0.166667,0.166667,4,3,4150.0,1019.849756,1260.262738,0.0,12
7120,2922.487907,1.0,71.07,0.0,71.07,3595.158425,0.25,0.0,0.166667,0.166667,9,3,9500.0,9226.751112,797.250949,0.0,12
8362,1033.41108,1.0,1020.3,1020.3,0.0,180.93905,0.25,0.25,0.0,0.166667,2,16,1200.0,809.176783,465.807758,0.0,12
778,1952.189994,1.0,297.59,99.59,198.0,55.219714,0.5,0.083333,0.416667,0.166667,2,7,2500.0,634.780319,658.460719,0.0,12
1024,1340.551352,1.0,427.96,331.96,96.0,618.344755,0.5,0.333333,0.416667,0.166667,4,12,1500.0,326.956073,472.486843,0.0,12
1950,2620.873322,1.0,450.0,0.0,450.0,1525.378257,0.5,0.0,0.416667,0.166667,7,6,3000.0,981.480493,998.904434,0.0,12
3034,463.59969,1.0,811.11,811.11,0.0,234.763929,0.5,0.5,0.0,0.166667,2,11,500.0,990.743027,257.174899,0.0,12
3336,6886.213231,1.0,1611.7,0.0,1611.7,2301.491267,0.5,0.0,0.5,0.166667,4,11,8000.0,1993.439277,2109.90649,0.0,12
3952,2643.876192,0.818182,798.34,277.0,521.34,3206.809796,0.5,0.25,0.416667,0.166667,2,19,4500.0,728.056878,769.627647,0.0,12
5196,603.686346,1.0,397.5,88.0,309.5,63.384239,0.5,0.083333,0.416667,0.166667,2,12,1500.0,279.038144,269.861111,0.0,12
5840,1081.065726,1.0,554.85,262.4,292.45,952.424906,0.5,0.25,0.333333,0.166667,8,20,2100.0,1898.82812,382.716751,0.0,12
6318,597.184048,1.0,517.0,0.0,517.0,2446.857321,0.5,0.0,0.416667,0.166667,2,6,1500.0,2119.840291,373.020675,0.166667,12
7480,1619.881506,1.0,441.18,50.0,391.18,700.951557,0.5,0.083333,0.5,0.166667,4,12,3000.0,963.141799,370.576176,0.0,12
7662,460.644885,1.0,805.42,805.42,0.0,1916.483068,0.5,0.5,0.0,0.166667,4,6,7000.0,708.479385,190.005996,0.285714,12
1084,293.118363,1.0,368.91,0.0,368.91,683.536421,0.75,0.0,0.75,0.166667,3,18,1800.0,1309.489418,195.953485,0.166667,12
2274,2046.727519,0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4,17,2500.0,242.742734,10729.19416,0.0,12
2988,3044.194951,1.0,934.21,112.0,822.21,75.711826,0.75,0.083333,0.666667,0.166667,2,38,3000.0,1268.702405,2050.327011,0.0,12
7500,1175.065336,1.0,2707.46,2468.96,238.5,323.014918,0.75,0.666667,0.333333,0.166667,2,29,1700.0,2288.300302,708.708009,0.083333,12
7848,1373.700066,1.0,267.75,0.0,267.75,38.898599,0.75,0.0,0.666667,0.166667,2,9,1500.0,446.146419,692.725571,0.0,12
8350,4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3,14,5000.0,3410.253378,3451.70216,0.0,12
28,3907.641073,1.0,2001.35,147.84,1853.51,466.60762,1.0,0.083333,1.0,0.166667,2,141,4000.0,2111.180988,3216.413727,0.0,12
332,3560.977973,1.0,3129.67,2229.42,900.25,283.696848,1.0,0.333333,1.0,0.166667,2,39,5000.0,854.446327,956.166908,0.0,12
348,715.044288,1.0,249.96,0.0,249.96,828.943053,1.0,0.0,0.833333,0.166667,2,6,1000.0,189.02697,261.530262,0.0,6
988,774.709467,1.0,462.0,0.0,462.0,864.137815,1.0,0.0,1.0,0.166667,2,24,6000.0,703.328852,229.278664,0.0,12
1018,2416.771489,1.0,4201.13,3802.21,398.92,3306.574157,1.0,0.75,1.0,0.166667,11,82,5500.0,6091.906636,830.39506,0.2,12
1142,858.180885,0.909091,3034.74,2214.86,819.88,418.127352,1.0,0.833333,1.0,0.166667,2,42,6500.0,5159.89613,312.167299,0.181818,12
1326,3294.951011,1.0,2923.07,2762.0,161.07,3801.850865,1.0,0.916667,0.583333,0.166667,2,35,13000.0,6320.790788,1002.946812,0.0,12
1442,13763.47358,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2,88,17500.0,24199.11108,3039.137305,0.083333,12
1540,4343.537475,1.0,1326.3,1326.3,0.0,1123.247578,1.0,1.0,0.0,0.166667,2,23,4500.0,1373.689245,3414.220124,0.0,12
1790,7579.855749,1.0,4544.7,1583.96,2960.74,470.690431,1.0,0.5,1.0,0.166667,5,54,11500.0,1967.604336,1955.832192,0.0,12
2164,8806.866629,1.0,1490.94,0.02,1490.92,2813.063846,1.0,0.166667,1.0,0.166667,4,25,9000.0,2116.662516,3598.719728,0.0,12
2294,5423.576453,1.0,1672.55,107.89,1564.66,2768.037239,1.0,0.083333,1.0,0.166667,9,40,8500.0,2411.575976,4716.185183,0.0,12
2374,11209.37076,1.0,11147.33,1137.4,10009.93,2728.576925,1.0,0.25,1.0,0.166667,8,126,11000.0,7932.77402,17494.90735,0.0,12
2482,4210.323012,1.0,1210.31,139.02,1071.29,1817.321515,1.0,1.0,1.0,0.166667,2,52,7500.0,8138.429479,1070.026829,0.083333,12
2804,1672.813954,1.0,299.83,117.39,182.44,113.720261,1.0,0.166667,0.916667,0.166667,2,21,1800.0,559.708549,523.962466,0.0,12
